Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,792759,-,-,-,47.53,-92.54,-6,445,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,10,30,-26.1,1.26,0.015,0.62,48,880,287,0,0,-31.400000000000002,62,801,0,280,0.426,60.910000000000004,74.22,0.91,0.8,975,0.1,332,1.3
2019,1,1,11,30,-24,1.3,0.014,0.62,51,928,351,0,0,-28.900000000000002,51,928,0,351,0.42,63.72,71.15,0.9,0.8,974,0.1,329,1.1
2019,1,1,12,30,-22.400000000000002,1.34,0.012,0.62,50,939,363,0,0,-26.700000000000003,50,939,0,363,0.417,68.06,70.56,0.89,0.8,973,0.1,316,0.8
2019,1,1,13,30,-21.400000000000002,1.35,0.012,0.62,47,914,322,0,0,-25.1,47,914,0,322,0.41400000000000003,71.92,72.51,0.88,0.8,973,0.1,278,0.7000000000000001
2019,1,1,14,30,-21.400000000000002,1.36,0.011,0.62,40,844,233,0,0,-24.400000000000002,40,844,0,233,0.403,76.77,76.8,0.88,0.8,973,0.1,243,0.7000000000000001
2019,1,1,15,30,-23,1.36,0.011,0.62,28,677,111,0,0,-25.1,28,677,0,111,0.39,82.75,83,0.88,0.8,972,0.1,232,1
2019,1,1,16,30,-24.900000000000002,1.3900000000000001,0.012,0.62,4,55,3,3,4,-27.900000000000002,2,0,43,2,0.384,76.36,90.9,0.89,0.8,971,0.1,228,1.4000000000000001
2019,1,1,17,30,-26.3,1.42,0.014,0.62,0,0,0,0,4,-29.3,0,0,0,0,0.383,75.67,99.76,0.89,0.8,971,0.1,221,1.6
2019,1,1,18,30,-27.700000000000003,1.43,0.014,0.62,0,0,0,0,4,-30.5,0,0,0,0,0.382,77.13,109.36,0.9,0.8,970,0.2,216,1.8
2019,1,1,19,30,-29,1.42,0.014,0.62,0,0,0,0,0,-31.700000000000003,0,0,0,0,0.382,77.12,119.36,0.9,0.8,969,0.2,214,1.9000000000000001
2019,1,1,20,30,-29.5,1.41,0.014,0.62,0,0,0,0,8,-32.5,0,0,0,0,0.378,74.96000000000001,129.45,0.9,0.8,968,0.2,212,1.9000000000000001
2019,1,1,21,30,-29.3,1.3900000000000001,0.015,0.62,0,0,0,0,8,-32.5,0,0,0,0,0.369,73.87,139.19,0.91,0.8,967,0.2,209,1.9000000000000001
2019,1,1,22,30,-29.1,1.36,0.016,0.62,0,0,0,0,8,-31.900000000000002,0,0,0,0,0.359,76.47,147.82,0.91,0.8,966,0.2,204,1.8
2019,1,1,23,30,-29,1.35,0.017,0.62,0,0,0,0,8,-31.900000000000002,0,0,0,0,0.353,76.07000000000001,153.87,0.91,0.8,965,0.2,196,1.9000000000000001
2019,1,2,0,30,-28.5,1.32,0.018000000000000002,0.62,0,0,0,0,8,-31.8,0,0,0,0,0.352,73.14,155.19,0.9,0.8,964,0.2,189,2
2019,1,2,1,30,-27.8,1.34,0.018000000000000002,0.62,0,0,0,0,8,-31,0,0,0,0,0.356,73.84,151.08,0.9,0.8,963,0.2,185,2.1
2019,1,2,2,30,-27.900000000000002,1.37,0.018000000000000002,0.62,0,0,0,0,8,-30.5,0,0,0,0,0.361,78.68,143.41,0.89,0.8,963,0.2,182,2.2
2019,1,2,3,30,-28.700000000000003,1.3800000000000001,0.017,0.62,0,0,0,0,8,-31.1,0,0,0,0,0.367,79.45,134.06,0.89,0.8,961,0.2,179,2.2
2019,1,2,4,30,-28.900000000000002,1.33,0.02,0.62,0,0,0,0,8,-31.900000000000002,0,0,0,0,0.374,75.19,124.06,0.9,0.8,960,0.2,175,2.5
2019,1,2,5,30,-28.1,1.27,0.023,0.62,0,0,0,0,7,-31.700000000000003,0,0,0,0,0.381,71.53,113.97,0.9,0.8,959,0.30000000000000004,169,3
2019,1,2,6,30,-26.8,1.25,0.023,0.62,0,0,0,0,7,-30.5,0,0,0,0,0.387,70.56,104.13,0.9,0.8,959,0.30000000000000004,166,3.8000000000000003
2019,1,2,7,30,-25.400000000000002,1.26,0.025,0.62,0,0,0,0,7,-29,0,0,0,0,0.389,71.49,94.88,0.91,0.8,958,0.4,165,4.3
2019,1,2,8,30,-23.700000000000003,1.26,0.032,0.62,23,383,48,7,4,-27.700000000000003,27,0,100,27,0.387,69.46000000000001,86.32000000000001,0.92,0.8,958,0.5,169,4.3
2019,1,2,9,30,-21.1,1.23,0.04,0.62,47,648,166,7,4,-25.400000000000002,98,2,100,98,0.382,68.08,79.43,0.93,0.8,957,0.5,179,4.5
2019,1,2,10,30,-18.400000000000002,1.19,0.046,0.62,62,759,269,0,4,-22.400000000000002,123,393,7,230,0.378,70.69,74.18,0.93,0.8,956,0.5,191,4.800000000000001
2019,1,2,11,30,-16.5,1.1500000000000001,0.048,0.62,69,807,331,0,4,-19.8,160,3,0,161,0.377,75.48,71.08,0.9400000000000001,0.8,955,0.5,200,4.800000000000001
2019,1,2,12,30,-15.600000000000001,1.06,0.045,0.62,73,815,345,0,4,-18.3,218,29,4,228,0.374,79.53,70.47,0.9500000000000001,0.8,954,0.5,211,4.4
2019,1,2,13,30,-15.100000000000001,1.05,0.053,0.62,70,778,305,0,4,-17.6,129,1,0,129,0.374,81.05,72.41,0.9500000000000001,0.8,954,0.5,220,3.8000000000000003
2019,1,2,14,30,-14.9,1.07,0.052000000000000005,0.62,59,696,219,7,4,-17.2,127,3,100,128,0.378,82.57000000000001,76.68,0.9500000000000001,0.8,954,0.5,228,3
2019,1,2,15,30,-15.3,1.11,0.051000000000000004,0.62,38,515,102,2,0,-17,42,362,29,87,0.381,86.62,82.88,0.9500000000000001,0.8,954,0.5,236,2.2
2019,1,2,16,30,-16,1.12,0.044,0.62,5,55,5,1,4,-17.7,5,47,18,5,0.379,86.74,90.14,0.9500000000000001,0.8,954,0.5,240,1.7000000000000002
2019,1,2,17,30,-16.2,1.1400000000000001,0.035,0.62,0,0,0,0,4,-18.3,0,0,0,0,0.37,83.98,99.62,0.9400000000000001,0.8,954,0.5,236,1.6
2019,1,2,18,30,-15.8,1.1500000000000001,0.031,0.62,0,0,0,0,4,-18.1,0,0,0,0,0.354,82.73,109.22,0.9400000000000001,0.8,954,0.6000000000000001,233,1.7000000000000002
2019,1,2,19,30,-14.9,1.17,0.028,0.62,0,0,0,0,4,-17.1,0,0,0,0,0.341,83.12,119.22,0.93,0.8,954,0.5,232,1.9000000000000001
2019,1,2,20,30,-14.100000000000001,1.19,0.025,0.62,0,0,0,0,4,-16.1,0,0,0,0,0.333,84.76,129.31,0.93,0.8,954,0.6000000000000001,234,2
2019,1,2,21,30,-13.4,1.2,0.024,0.62,0,0,0,0,7,-15.3,0,0,0,0,0.324,85.46000000000001,139.05,0.9400000000000001,0.8,954,0.6000000000000001,239,2
2019,1,2,22,30,-12.5,1.23,0.024,0.62,0,0,0,0,4,-14.4,0,0,0,0,0.318,85.98,147.68,0.9400000000000001,0.8,954,0.8,243,2
2019,1,2,23,30,-11.8,1.27,0.023,0.62,0,0,0,0,4,-13.4,0,0,0,0,0.314,87.96000000000001,153.75,0.9400000000000001,0.8,954,0.9,239,1.9000000000000001
2019,1,3,0,30,-11.200000000000001,1.26,0.026000000000000002,0.62,0,0,0,0,7,-12.8,0,0,0,0,0.31,88.08,155.11,0.9400000000000001,0.8,954,1,232,2.1
2019,1,3,1,30,-10.4,1.23,0.026000000000000002,0.62,0,0,0,0,4,-12,0,0,0,0,0.304,88.03,151.05,0.9400000000000001,0.8,954,1,224,2.7
2019,1,3,2,30,-9.4,1.21,0.022,0.62,0,0,0,0,7,-11.100000000000001,0,0,0,0,0.296,87.39,143.4,0.92,0.8,953,1.1,215,3.4000000000000004
2019,1,3,3,30,-8.8,1.21,0.018000000000000002,0.62,0,0,0,0,4,-10.100000000000001,0,0,0,0,0.292,90.63,134.07,0.92,0.8,952,1.2000000000000002,207,3.9000000000000004
2019,1,3,4,30,-8.3,1.2,0.017,0.62,0,0,0,0,4,-10,0,0,0,0,0.289,87.82000000000001,124.08,0.91,0.8,951,1.3,206,4.2
2019,1,3,5,30,-7.300000000000001,1.18,0.017,0.62,0,0,0,0,4,-9.200000000000001,0,0,0,0,0.28800000000000003,86.12,113.98,0.92,0.8,951,1.4000000000000001,216,4.9
2019,1,3,6,30,-6.6000000000000005,1.1500000000000001,0.021,0.62,0,0,0,0,7,-8.200000000000001,0,0,0,0,0.28800000000000003,88.23,104.14,0.9400000000000001,0.8,950,1.5,227,5.4
2019,1,3,7,30,-6.300000000000001,1.1500000000000001,0.025,0.62,0,0,0,0,7,-8.1,0,0,0,0,0.289,87.39,94.88,0.9400000000000001,0.8,950,1.6,231,4.9
2019,1,3,8,30,-6.1000000000000005,1.11,0.027,0.62,23,355,46,7,6,-7.7,16,0,100,16,0.29,88.45,86.32000000000001,0.9400000000000001,0.8,950,1.6,226,4.1000000000000005
2019,1,3,9,30,-5.9,1.11,0.03,0.62,44,630,160,7,7,-7.5,47,0,100,47,0.291,88.5,79.4,0.9400000000000001,0.8,949,1.5,220,3.8000000000000003
2019,1,3,10,30,-5.4,1.1300000000000001,0.029,0.62,55,754,261,0,7,-7,66,3,4,67,0.292,88.65,74.12,0.93,0.8,949,1.4000000000000001,218,3.8000000000000003
2019,1,3,11,30,-4.6000000000000005,1.17,0.026000000000000002,0.62,59,812,323,0,4,-6.1000000000000005,137,4,0,138,0.296,88.93,71.01,0.92,0.8,949,1.3,221,3.9000000000000004
2019,1,3,12,30,-3.6,1.1500000000000001,0.024,0.62,59,828,337,0,7,-5.1000000000000005,151,435,4,297,0.302,89.61,70.37,0.91,0.8,948,1.2000000000000002,232,3.9000000000000004
2019,1,3,13,30,-2.7,1.1,0.021,0.62,55,802,299,0,7,-3.8000000000000003,136,439,7,270,0.306,91.92,72.29,0.91,0.8,948,1.2000000000000002,241,3.7
2019,1,3,14,30,-2.2,1.06,0.023,0.62,49,719,216,3,0,-2.9000000000000004,91,412,46,187,0.308,94.85000000000001,76.56,0.92,0.8,948,1.2000000000000002,245,3.3000000000000003
2019,1,3,15,30,-1.9000000000000001,1.09,0.026000000000000002,0.62,34,542,102,7,4,-2.5,63,5,100,64,0.309,95.9,82.75,0.93,0.8,948,1.3,250,2.9000000000000004
2019,1,3,16,30,-1.8,1.1300000000000001,0.023,0.62,5,68,5,3,7,-2.2,3,0,43,3,0.31,96.82000000000001,90.05,0.92,0.8,949,1.3,257,2.5
2019,1,3,17,30,-2,1.16,0.019,0.62,0,0,0,0,7,-2.2,0,0,0,0,0.311,98.53,99.48,0.92,0.8,949,1.3,261,2.1
2019,1,3,18,30,-2.4000000000000004,1.16,0.019,0.62,0,0,0,0,7,-2.5,0,0,0,0,0.312,99.52,109.07000000000001,0.93,0.76,949,1.4000000000000001,261,1.8
2019,1,3,19,30,-2.8000000000000003,1.18,0.019,0.62,0,0,0,0,7,-3.1,0,0,0,0,0.311,98.08,119.08,0.93,0.76,949,1.4000000000000001,256,1.6
2019,1,3,20,30,-2.8000000000000003,1.19,0.017,0.62,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.309,95.98,129.17000000000002,0.92,0.76,949,1.4000000000000001,246,1.8
2019,1,3,21,30,-2.7,1.2,0.016,0.62,0,0,0,0,7,-3.2,0,0,0,0,0.307,96.7,138.91,0.92,0.76,949,1.4000000000000001,239,2.1
2019,1,3,22,30,-2.9000000000000004,1.19,0.017,0.62,0,0,0,0,7,-3,0,0,0,0,0.304,99.52,147.54,0.92,0.76,949,1.4000000000000001,242,2.1
2019,1,3,23,30,-3.6,1.19,0.016,0.62,0,0,0,0,4,-3.6,0,0,0,0,0.302,100,153.63,0.92,0.76,949,1.3,251,1.9000000000000001
2019,1,4,0,30,-4.4,1.18,0.016,0.62,0,0,0,0,7,-4.6000000000000005,0,0,0,0,0.299,98.59,155.02,0.91,0.76,950,1.3,257,1.8
2019,1,4,1,30,-4.9,1.19,0.016,0.62,0,0,0,0,7,-5.2,0,0,0,0,0.296,97.46000000000001,151.01,0.92,0.76,950,1.2000000000000002,261,2.1
2019,1,4,2,30,-5.2,1.18,0.018000000000000002,0.62,0,0,0,0,7,-5.6000000000000005,0,0,0,0,0.296,96.9,143.39000000000001,0.92,0.76,951,1.2000000000000002,264,2.2
2019,1,4,3,30,-5.7,1.18,0.018000000000000002,0.62,0,0,0,0,7,-6,0,0,0,0,0.296,97.49000000000001,134.07,0.92,0.76,951,1.2000000000000002,267,2
2019,1,4,4,30,-6.2,1.19,0.018000000000000002,0.62,0,0,0,0,7,-6.6000000000000005,0,0,0,0,0.297,96.74000000000001,124.09,0.92,0.76,951,1.1,272,1.7000000000000002
2019,1,4,5,30,-6.5,1.23,0.02,0.62,0,0,0,0,7,-7.1000000000000005,0,0,0,0,0.297,95.36,113.99000000000001,0.92,0.76,951,1.1,276,1.5
2019,1,4,6,30,-7,1.24,0.02,0.62,0,0,0,0,6,-7.5,0,0,0,0,0.297,96.42,104.14,0.92,0.76,951,1.1,277,1.3
2019,1,4,7,30,-7.300000000000001,1.26,0.019,0.62,0,0,0,0,7,-8.1,0,0,0,0,0.298,94.12,94.87,0.9,0.76,952,1.1,275,1.2000000000000002
2019,1,4,8,30,-6.6000000000000005,1.29,0.016,0.62,22,408,48,7,4,-8.1,26,0,100,26,0.298,88.86,86.3,0.91,0.76,952,1.1,275,1.6
2019,1,4,9,30,-4.9,1.06,0.02,0.62,40,669,164,6,8,-6.5,81,108,86,101,0.298,88.82000000000001,79.35000000000001,0.93,0.76,952,1.1,279,2.1
2019,1,4,10,30,-3.2,1.12,0.02,0.62,52,779,266,0,7,-4.6000000000000005,162,136,0,199,0.296,90.29,74.06,0.93,0.76,952,1.1,283,2
2019,1,4,11,30,-1.7000000000000002,1.16,0.022,0.62,57,822,326,0,7,-2.8000000000000003,151,396,0,280,0.293,92.19,70.92,0.93,0.76,952,1.2000000000000002,281,1.8
2019,1,4,12,30,-0.7000000000000001,1.19,0.023,0.62,58,832,339,0,7,-1.5,115,579,0,310,0.291,94.57000000000001,70.27,0.93,0.76,951,1.2000000000000002,271,1.5
2019,1,4,13,30,-0.2,1.23,0.02,0.62,54,802,300,0,7,-0.8,161,262,0,241,0.28800000000000003,95.59,72.17,0.93,0.76,951,1.3,257,1.2000000000000002
2019,1,4,14,30,0,1.23,0.023,0.62,48,724,218,7,7,-0.5,99,7,100,101,0.28600000000000003,96.43,76.42,0.93,0.76,951,1.3,238,1
2019,1,4,15,30,-0.30000000000000004,1.28,0.023,0.62,33,550,104,7,4,-0.30000000000000004,39,0,100,39,0.28400000000000003,99.69,82.61,0.93,0.76,951,1.4000000000000001,225,0.9
2019,1,4,16,30,-1.5,1.25,0.024,0.62,6,70,6,3,0,-1.5,3,0,39,3,0.28400000000000003,100,89.93,0.93,0.76,951,1.4000000000000001,223,1
2019,1,4,17,30,-2.9000000000000004,1.21,0.028,0.62,0,0,0,0,0,-2.9000000000000004,0,0,0,0,0.28200000000000003,100,99.33,0.9400000000000001,0.76,951,1.4000000000000001,226,1.1
2019,1,4,18,30,-3.6,1.18,0.031,0.62,0,0,0,0,0,-3.8000000000000003,0,0,0,0,0.28,98.65,108.92,0.9400000000000001,0.8,951,1.3,234,1.1
2019,1,4,19,30,-3.7,1.17,0.031,0.62,0,0,0,0,0,-4,0,0,0,0,0.278,97.5,118.93,0.9400000000000001,0.8,951,1.2000000000000002,245,1
2019,1,4,20,30,-4,1.17,0.03,0.62,0,0,0,0,0,-4.2,0,0,0,0,0.276,98.7,129.02,0.93,0.8,951,1.2000000000000002,257,0.9
2019,1,4,21,30,-4.6000000000000005,1.16,0.031,0.62,0,0,0,0,0,-4.7,0,0,0,0,0.277,99.3,138.76,0.93,0.8,951,1.1,267,0.8
2019,1,4,22,30,-5.2,1.18,0.029,0.62,0,0,0,0,0,-5.4,0,0,0,0,0.278,98.51,147.4,0.93,0.8,951,1.1,268,0.8
2019,1,4,23,30,-5.800000000000001,1.19,0.027,0.62,0,0,0,0,0,-6.2,0,0,0,0,0.279,97.26,153.49,0.92,0.8,950,1.1,258,0.9
2019,1,5,0,30,-6.2,1.18,0.028,0.62,0,0,0,0,4,-6.7,0,0,0,0,0.279,95.97,154.92000000000002,0.92,0.8,950,1.1,247,1.1
2019,1,5,1,30,-6.4,1.16,0.027,0.62,0,0,0,0,4,-7,0,0,0,0,0.279,95.5,150.96,0.92,0.8,950,1,242,1.3
2019,1,5,2,30,-6.7,1.09,0.026000000000000002,0.62,0,0,0,0,4,-7.2,0,0,0,0,0.279,95.9,143.38,0.91,0.8,950,1,245,1.5
2019,1,5,3,30,-7,1,0.028,0.62,0,0,0,0,4,-7.6000000000000005,0,0,0,0,0.278,95.42,134.07,0.91,0.8,950,0.9,256,1.7000000000000002
2019,1,5,4,30,-7.300000000000001,0.96,0.029,0.62,0,0,0,0,4,-8,0,0,0,0,0.279,94.93,124.09,0.91,0.8,950,0.8,266,2
2019,1,5,5,30,-7.5,0.97,0.029,0.62,0,0,0,0,4,-8.200000000000001,0,0,0,0,0.279,94.63,113.99000000000001,0.91,0.8,951,0.7000000000000001,277,2.1
2019,1,5,6,30,-7.6000000000000005,1,0.031,0.62,0,0,0,0,4,-8.4,0,0,0,0,0.279,94.13,104.14,0.92,0.8,951,0.7000000000000001,288,1.9000000000000001
2019,1,5,7,30,-7.4,1.04,0.031,0.62,0,0,0,0,4,-8.6,0,0,0,0,0.278,91.44,94.85000000000001,0.92,0.8,952,0.8,299,1.8
2019,1,5,8,30,-6.300000000000001,1.08,0.03,0.62,24,380,49,2,0,-8.1,22,270,25,40,0.277,87.17,86.27,0.92,0.8,953,0.8,307,2.3000000000000003
2019,1,5,9,30,-4.800000000000001,1.1400000000000001,0.031,0.62,45,661,168,3,0,-6.300000000000001,55,366,43,123,0.277,89.27,79.3,0.93,0.8,954,0.8,313,3
2019,1,5,10,30,-3.7,1.19,0.032,0.62,58,775,272,0,4,-5.1000000000000005,112,1,0,112,0.275,89.81,73.99,0.93,0.8,955,0.8,319,3.5
2019,1,5,11,30,-2.9000000000000004,1.24,0.034,0.62,65,822,335,0,4,-4.2,117,0,0,117,0.273,90.97,70.82000000000001,0.9400000000000001,0.8,956,0.8,324,3.8000000000000003
2019,1,5,12,30,-2.3000000000000003,1.27,0.034,0.62,66,833,349,0,4,-3.4000000000000004,125,0,0,125,0.271,91.95,70.15,0.9400000000000001,0.8,957,0.8,327,3.8000000000000003
2019,1,5,13,30,-1.9000000000000001,1.31,0.032,0.62,60,819,313,0,4,-2.9000000000000004,125,1,0,125,0.272,92.98,72.04,0.9400000000000001,0.8,958,0.7000000000000001,330,3.6
2019,1,5,14,30,-2.3000000000000003,1.34,0.026000000000000002,0.62,50,758,230,7,4,-2.7,76,0,100,76,0.274,96.81,76.28,0.9400000000000001,0.8,959,0.7000000000000001,330,3
2019,1,5,15,30,-4.2,1.36,0.021,0.62,33,608,113,4,0,-4.2,34,299,50,73,0.275,100,82.46000000000001,0.93,0.8,961,0.6000000000000001,327,2.3000000000000003
2019,1,5,16,30,-6.7,1.37,0.017,0.62,7,91,7,1,0,-6.7,7,91,18,7,0.273,100,89.79,0.92,0.8,962,0.5,327,1.9000000000000001
2019,1,5,17,30,-8.3,1.36,0.017,0.62,0,0,0,0,4,-8.6,0,0,0,0,0.27,97.78,99.18,0.92,0.8,963,0.5,328,1.8
2019,1,5,18,30,-8.5,1.31,0.017,0.62,0,0,0,0,0,-9.3,0,0,0,0,0.269,93.60000000000001,108.77,0.93,0.8,964,0.5,330,1.9000000000000001
2019,1,5,19,30,-8.200000000000001,1.29,0.018000000000000002,0.62,0,0,0,0,0,-9.1,0,0,0,0,0.27,93.27,118.78,0.93,0.8,965,0.4,333,2
2019,1,5,20,30,-8.4,1.28,0.017,0.62,0,0,0,0,4,-9,0,0,0,0,0.271,95.39,128.87,0.93,0.8,966,0.4,339,2.2
2019,1,5,21,30,-9.1,1.25,0.018000000000000002,0.62,0,0,0,0,4,-9.700000000000001,0,0,0,0,0.273,95.68,138.6,0.93,0.8,966,0.4,348,2
2019,1,5,22,30,-9.9,1.24,0.017,0.62,0,0,0,0,4,-10.600000000000001,0,0,0,0,0.274,94.43,147.24,0.93,0.8,967,0.30000000000000004,178,1.7000000000000002
2019,1,5,23,30,-10.600000000000001,1.25,0.015,0.62,0,0,0,0,4,-11.5,0,0,0,0,0.275,93.36,153.35,0.92,0.8,967,0.30000000000000004,9,1.6
2019,1,6,0,30,-11.5,1.26,0.014,0.62,0,0,0,0,4,-12.200000000000001,0,0,0,0,0.275,94.52,154.82,0.92,0.8,968,0.30000000000000004,20,1.4000000000000001
2019,1,6,1,30,-12.5,1.27,0.013000000000000001,0.62,0,0,0,0,4,-13.4,0,0,0,0,0.276,92.89,150.9,0.91,0.8,969,0.30000000000000004,33,1.4000000000000001
2019,1,6,2,30,-13.5,1.28,0.013000000000000001,0.62,0,0,0,0,4,-14.600000000000001,0,0,0,0,0.278,91.32000000000001,143.35,0.91,0.8,970,0.2,48,1.5
2019,1,6,3,30,-14.600000000000001,1.3,0.013000000000000001,0.62,0,0,0,0,7,-15.700000000000001,0,0,0,0,0.28,91.62,134.06,0.91,0.8,969,0.2,62,1.7000000000000002
2019,1,6,4,30,-15.9,1.33,0.013000000000000001,0.62,0,0,0,0,7,-17,0,0,0,0,0.279,91.16,124.08,0.92,0.8,969,0.2,76,1.8
2019,1,6,5,30,-17,1.32,0.014,0.62,0,0,0,0,7,-18.5,0,0,0,0,0.278,88.06,113.98,0.92,0.8,969,0.2,89,2
2019,1,6,6,30,-17.1,1.31,0.016,0.62,0,0,0,0,6,-19.200000000000003,0,0,0,0,0.276,83.49,104.12,0.93,0.8,969,0.30000000000000004,100,2.2
2019,1,6,7,30,-16.2,1.3,0.018000000000000002,0.62,0,0,0,0,6,-18.8,0,0,0,0,0.274,80,94.83,0.9400000000000001,0.8,970,0.30000000000000004,109,2.4000000000000004
2019,1,6,8,30,-14,1.28,0.02,0.62,24,451,54,7,6,-17.400000000000002,26,0,100,26,0.271,75.57000000000001,86.22,0.9400000000000001,0.8,970,0.4,114,2.8000000000000003
2019,1,6,9,30,-11,1.24,0.022,0.62,44,714,177,7,6,-14.200000000000001,76,3,100,77,0.27,76.98,79.24,0.9500000000000001,0.8,969,0.4,117,3.3000000000000003
2019,1,6,10,30,-8.3,1.2,0.025,0.62,56,817,283,0,6,-11.100000000000001,73,1,0,73,0.268,80.49,73.9,0.9500000000000001,0.8,969,0.4,117,3.6
2019,1,6,11,30,-6.300000000000001,1.17,0.026000000000000002,0.62,63,856,346,0,6,-8.4,77,0,0,77,0.266,85.01,70.72,0.9500000000000001,0.8,967,0.5,118,3.8000000000000003
2019,1,6,12,30,-5.2,1.12,0.028,0.62,65,854,357,0,6,-6.7,121,2,0,122,0.264,89.17,70.03,0.9500000000000001,0.8,967,0.6000000000000001,121,4.2
2019,1,6,13,30,-4.7,1.08,0.03,0.62,63,818,317,0,6,-5.9,115,4,0,116,0.262,91.4,71.9,0.96,0.8,966,0.7000000000000001,123,4.6000000000000005
2019,1,6,14,30,-4.7,1.06,0.031,0.62,55,727,229,7,6,-5.7,74,1,100,74,0.262,92.78,76.13,0.96,0.8,965,0.8,123,4.800000000000001
