Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,542970,-,-,-,34.21,-102.74,0,1166,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,3,1,10,30,-3.6,0.67,0.041,0.62,0,0,0,0,0,-10.9,0,0,0,0,0.342,57.18,125.54,0.91,0.27,889,0.4,318,1.6,0.0000,0.0000
2013,3,1,11,30,-3.6,0.67,0.04,0.62,0,0,0,0,0,-11,0,0,0,0,0.339,56.32,113.4,0.91,0.27,889,0.4,337,2.1,0.0000,0.0000
2013,3,1,12,30,-2.9000000000000004,0.7000000000000001,0.038,0.62,0,0,0,0,0,-11,0,0,0,0,0.337,53.620000000000005,101.01,0.91,0.27,890,0.4,343,2.8000000000000003,0.0000,0.0000
2013,3,1,13,30,-0.6000000000000001,0.77,0.036000000000000004,0.62,14,229,20,0,0,-10.700000000000001,14,229,0,20,0.334,46.550000000000004,88.37,0.91,0.27,891,0.4,340,3.8000000000000003,0.0000,0.0000
2013,3,1,14,30,3.2,0.85,0.036000000000000004,0.62,47,731,217,0,1,-10,47,731,0,217,0.333,37.24,76.58,0.92,0.27,892,0.5,336,4.4,10.4762,8.0277
2013,3,1,15,30,7.2,0.87,0.034,0.62,63,899,439,0,0,-9.700000000000001,63,899,0,439,0.333,28.96,65.26,0.92,0.27,892,0.5,346,5.2,23.3703,18.1869
2013,3,1,16,30,9.700000000000001,0.8300000000000001,0.033,0.62,73,975,631,0,0,-9.8,73,975,0,631,0.334,24.32,55.11,0.91,0.27,892,0.5,356,6.2,35.6898,27.9394
2013,3,1,17,30,10.700000000000001,0.79,0.035,0.62,80,1011,770,0,1,-9,80,1011,0,770,0.336,24.12,47.02,0.91,0.27,892,0.5,356,6.5,44.9407,35.2693
2013,3,1,18,30,11.4,0.81,0.041,0.62,87,1015,838,0,0,-8.5,87,1015,0,838,0.337,24.05,42.25,0.92,0.27,892,0.6000000000000001,353,6.6000000000000005,49.5878,38.9549
2013,3,1,19,30,11.700000000000001,0.88,0.043000000000000003,0.62,88,1014,842,0,0,-8,88,1014,0,842,0.335,24.39,41.980000000000004,0.92,0.27,892,0.6000000000000001,349,6.5,49.8591,39.1700
2013,3,1,20,30,11.8,0.9400000000000001,0.045,0.62,86,997,775,0,0,-8,86,997,0,775,0.331,24.36,46.29,0.92,0.27,891,0.6000000000000001,346,6.2,45.3368,35.5862
2013,3,1,21,30,11.700000000000001,0.86,0.041,0.62,78,964,644,0,0,-8.1,78,964,0,644,0.329,24.27,54.07,0.92,0.27,891,0.6000000000000001,344,5.7,36.5976,28.6614
2013,3,1,22,30,10.9,0.87,0.042,0.62,68,884,455,0,0,-8.4,68,884,0,455,0.327,25.07,64.04,0.92,0.27,891,0.7000000000000001,343,4.5,24.4384,19.0367
2013,3,1,23,30,8,0.84,0.048,0.62,53,718,236,0,0,-7.800000000000001,53,718,0,236,0.326,31.78,75.26,0.92,0.27,891,0.7000000000000001,351,2.5,11.5145,8.8448
2013,3,2,0,30,5.2,0.8,0.055,0.62,20,255,33,0,0,-6,20,255,0,33,0.325,44.1,87.06,0.92,0.26,891,0.7000000000000001,187,1.3,0.0000,0.0000
2013,3,2,1,30,4.4,0.79,0.057,0.62,0,0,0,0,0,-7,0,0,0,0,0.326,43.28,99.58,0.92,0.26,891,0.7000000000000001,27,1.3,0.0000,0.0000
2013,3,2,2,30,3.4000000000000004,0.78,0.06,0.62,0,0,0,0,0,-7.300000000000001,0,0,0,0,0.326,45.42,111.96000000000001,0.92,0.26,892,0.7000000000000001,43,1.3,0.0000,0.0000
2013,3,2,3,30,1.9000000000000001,0.77,0.063,0.62,0,0,0,0,0,-7.4,0,0,0,0,0.325,50.03,124.11,0.92,0.26,892,0.7000000000000001,48,1.3,0.0000,0.0000
2013,3,2,4,30,0.5,0.77,0.068,0.62,0,0,0,0,0,-7.6000000000000005,0,0,0,0,0.322,54.76,135.58,0.92,0.26,893,0.8,47,1.4000000000000001,0.0000,0.0000
2013,3,2,5,30,-0.6000000000000001,0.78,0.066,0.62,0,0,0,0,0,-7.7,0,0,0,0,0.317,58.61,145.45000000000002,0.92,0.26,893,0.8,44,1.4000000000000001,0.0000,0.0000
2013,3,2,6,30,-1.5,0.76,0.063,0.62,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.313,62.07,151.86,0.92,0.26,894,0.8,38,1.3,0.0000,0.0000
2013,3,2,7,30,-2,0.75,0.06,0.62,0,0,0,0,0,-7.9,0,0,0,0,0.31,63.85,152.19,0.92,0.26,894,0.8,30,1.2000000000000002,0.0000,0.0000
2013,3,2,8,30,-2.1,0.73,0.058,0.62,0,0,0,0,0,-8.1,0,0,0,0,0.309,63.57,146.28,0.92,0.26,894,0.8,16,1.2000000000000002,0.0000,0.0000
2013,3,2,9,30,-1.7000000000000002,0.7000000000000001,0.057,0.62,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.307,61.13,136.63,0.92,0.26,894,0.8,178,1.1,0.0000,0.0000
2013,3,2,10,30,-1.5,0.68,0.056,0.62,0,0,0,0,0,-8.3,0,0,0,0,0.307,60.02,125.26,0.92,0.26,894,0.8,341,1,0.0000,0.0000
2013,3,2,11,30,-1.5,0.7000000000000001,0.053,0.62,0,0,0,0,0,-8.3,0,0,0,0,0.307,60,113.15,0.92,0.26,894,0.8,324,1.1,0.0000,0.0000
2013,3,2,12,30,-1.3,0.72,0.05,0.62,0,0,0,0,0,-8.200000000000001,0,0,0,0,0.307,59.35,100.76,0.92,0.26,894,0.8,309,1.2000000000000002,0.0000,0.0000
2013,3,2,13,30,1.2000000000000002,0.75,0.048,0.62,15,190,21,0,0,-7.9,15,190,0,21,0.306,50.83,88.13,0.92,0.26,894,0.8,294,1.9000000000000001,0.0000,0.0000
2013,3,2,14,30,5.300000000000001,0.77,0.047,0.62,51,690,214,0,1,-7.2,51,690,0,214,0.306,39.95,76.31,0.92,0.26,895,0.8,280,2.8000000000000003,10.3522,7.9367
2013,3,2,15,30,9.5,0.8,0.046,0.62,69,862,434,0,1,-6.800000000000001,69,862,0,434,0.304,30.98,64.96000000000001,0.92,0.26,894,0.8,272,3.2,23.1558,18.0244
2013,3,2,16,30,13.200000000000001,0.8200000000000001,0.046,0.62,80,942,623,0,1,-6.300000000000001,80,942,0,623,0.303,25.14,54.78,0.92,0.26,894,0.8,272,3.4000000000000004,35.2911,27.6308
2013,3,2,17,30,15.600000000000001,0.8300000000000001,0.044,0.62,85,985,761,0,0,-5.800000000000001,85,985,0,761,0.301,22.51,46.65,0.92,0.26,893,0.8,274,3.4000000000000004,44.4677,34.9011
2013,3,2,18,30,17.2,0.87,0.045,0.62,89,1002,835,0,0,-5.6000000000000005,89,1002,0,835,0.3,20.55,41.86,0.92,0.26,893,0.8,274,3.4000000000000004,49.4598,38.8571
2013,3,2,19,30,18.2,0.88,0.044,0.62,88,1004,839,0,0,-5.800000000000001,88,1004,0,839,0.298,19.080000000000002,41.61,0.91,0.26,892,0.8,273,3.5,49.7282,39.0697
2013,3,2,20,30,18.6,0.89,0.043000000000000003,0.62,84,990,772,0,0,-6.1000000000000005,84,990,0,772,0.295,18.14,45.96,0.91,0.26,891,0.8,272,3.5,45.2073,35.4872
2013,3,2,21,30,18.3,0.87,0.046,0.62,80,949,640,0,0,-6.6000000000000005,80,949,0,640,0.293,17.86,53.800000000000004,0.91,0.26,890,0.8,271,3.3000000000000003,36.4135,28.5201
2013,3,2,22,30,16.8,0.9,0.042,0.62,68,888,460,0,0,-7,68,888,0,460,0.291,19.01,63.81,0.91,0.26,890,0.7000000000000001,265,2.4000000000000004,24.7470,19.2805
2013,3,2,23,30,13.100000000000001,0.91,0.04,0.62,51,741,242,0,0,-3.2,51,741,0,242,0.291,32.11,75.07000000000001,0.9,0.26,890,0.7000000000000001,253,1.5,11.8266,9.0876
2013,3,3,0,30,9.5,0.9,0.04,0.62,20,316,37,0,0,-3.6,20,316,0,37,0.291,39.61,86.89,0.9,0.27,890,0.7000000000000001,238,1.4000000000000001,0.0000,0.0000
2013,3,3,1,30,7.800000000000001,0.87,0.039,0.62,0,0,0,0,0,-5.2,0,0,0,0,0.29,39.35,99.42,0.9,0.27,889,0.7000000000000001,226,1.6,0.0000,0.0000
2013,3,3,2,30,6.5,0.85,0.036000000000000004,0.62,0,0,0,0,0,-5.9,0,0,0,0,0.28800000000000003,40.63,111.79,0.9,0.27,889,0.7000000000000001,219,1.7000000000000002,0.0000,0.0000
2013,3,3,3,30,5.6000000000000005,0.8300000000000001,0.035,0.62,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.28600000000000003,40.57,123.92,0.9,0.27,889,0.7000000000000001,219,2,0.0000,0.0000
2013,3,3,4,30,5.1000000000000005,0.8200000000000001,0.034,0.62,0,0,0,0,0,-7.5,0,0,0,0,0.28600000000000003,39.59,135.35,0.9,0.27,889,0.7000000000000001,222,2.3000000000000003,0.0000,0.0000
2013,3,3,5,30,4.6000000000000005,0.81,0.034,0.62,0,0,0,0,0,-8.1,0,0,0,0,0.28400000000000003,39.35,145.17000000000002,0.9,0.27,889,0.7000000000000001,225,2.6,0.0000,0.0000
2013,3,3,6,30,4.1000000000000005,0.8,0.034,0.62,0,0,0,0,0,-8.4,0,0,0,0,0.281,39.76,151.5,0.9,0.27,888,0.7000000000000001,228,2.9000000000000004,0.0000,0.0000
2013,3,3,7,30,3.7,0.79,0.034,0.62,0,0,0,0,0,-8.6,0,0,0,0,0.277,40.29,151.81,0.9,0.27,888,0.7000000000000001,231,3.2,0.0000,0.0000
2013,3,3,8,30,3.1,0.78,0.034,0.62,0,0,0,0,0,-8.700000000000001,0,0,0,0,0.274,41.660000000000004,145.93,0.9,0.27,887,0.7000000000000001,233,3.3000000000000003,0.0000,0.0000
2013,3,3,9,30,2.3000000000000003,0.77,0.033,0.62,0,0,0,0,1,-8.6,0,0,0,0,0.273,44.410000000000004,136.33,0.9,0.27,886,0.7000000000000001,235,3.1,0.0000,0.0000
2013,3,3,10,30,1.7000000000000002,0.8,0.033,0.62,0,0,0,0,8,-8.4,0,0,0,0,0.273,47.2,124.99000000000001,0.9,0.27,886,0.7000000000000001,235,2.9000000000000004,0.0000,0.0000
2013,3,3,11,30,1.4000000000000001,0.8300000000000001,0.033,0.62,0,0,0,0,0,-8.1,0,0,0,0,0.272,49.120000000000005,112.89,0.9,0.27,885,0.7000000000000001,239,2.9000000000000004,0.0000,0.0000
2013,3,3,12,30,1.8,0.8300000000000001,0.032,0.62,0,0,0,0,7,-7.800000000000001,0,0,0,0,0.273,48.93,100.51,0.9,0.27,885,0.6000000000000001,247,3,0.0000,0.0000
2013,3,3,13,30,4.2,0.8200000000000001,0.033,0.62,16,270,25,7,6,-7.4,8,0,7,8,0.274,42.730000000000004,87.89,0.9,0.27,884,0.6000000000000001,253,3.7,0.0000,0.0000
2013,3,3,14,30,7.9,0.79,0.037,0.62,49,743,228,0,7,-6.800000000000001,136,107,0,162,0.274,34.64,76.04,0.9,0.27,884,0.5,252,4.1000000000000005,7.8532,6.0238
2013,3,3,15,30,12.5,0.75,0.038,0.62,66,900,451,0,7,-5.800000000000001,179,469,0,379,0.273,27.37,64.66,0.9,0.27,883,0.5,248,4.2,20.2658,15.7787
2013,3,3,16,30,17.900000000000002,0.72,0.039,0.62,77,973,643,0,1,-5,77,973,0,643,0.271,20.580000000000002,54.45,0.91,0.27,883,0.5,247,5.300000000000001,36.4787,28.5643
2013,3,3,17,30,21.8,0.73,0.038,0.62,83,1013,783,7,2,-6.5,282,712,7,774,0.269,14.47,46.29,0.91,0.27,882,0.5,248,6.4,45.2783,35.5403
2013,3,3,18,30,23.700000000000003,0.74,0.034,0.62,83,1035,858,7,2,-7.800000000000001,287,751,7,850,0.267,11.68,41.480000000000004,0.9,0.27,880,0.5,248,6.9,50.3966,39.5958
2013,3,3,19,30,24.700000000000003,0.78,0.033,0.62,82,1037,862,0,7,-8.6,241,636,0,719,0.265,10.3,41.24,0.9,0.27,879,0.5,249,7.1000000000000005,42.6551,33.5148
2013,3,3,20,30,24.900000000000002,0.8200000000000001,0.037,0.62,82,1018,794,0,6,-9.5,391,128,0,480,0.263,9.47,45.64,0.91,0.27,878,0.5,252,7.1000000000000005,28.1355,22.0876
2013,3,3,21,30,24.200000000000003,0.85,0.044,0.62,80,967,655,0,6,-10.5,300,47,0,329,0.262,9.16,53.53,0.92,0.27,877,0.6000000000000001,257,6.300000000000001,18.7408,14.6798
2013,3,3,22,30,22.400000000000002,0.8300000000000001,0.047,0.62,71,899,471,0,6,-10.3,189,20,0,198,0.262,10.38,63.58,0.92,0.27,877,0.5,264,5,10.6691,8.3137
2013,3,3,23,30,18.6,0.75,0.042,0.62,53,757,250,0,6,-8.6,14,602,0,171,0.262,15,74.87,0.91,0.27,876,0.5,268,3.9000000000000004,8.3714,6.4350
2013,3,4,0,30,15.100000000000001,0.72,0.039,0.62,21,328,40,7,7,-8,20,1,7,20,0.264,19.62,86.73,0.91,0.26,876,0.6000000000000001,266,3.6,0.0000,0.0000
2013,3,4,1,30,14.4,0.76,0.039,0.62,0,0,0,0,7,-8.6,0,0,0,0,0.265,19.56,99.25,0.92,0.26,876,0.8,263,4.1000000000000005,0.0000,0.0000
2013,3,4,2,30,14.3,0.81,0.038,0.62,0,0,0,0,7,-8.3,0,0,0,0,0.265,20.080000000000002,111.62,0.92,0.26,876,0.9,267,4.2,0.0000,0.0000
2013,3,4,3,30,13.5,0.85,0.034,0.62,0,0,0,0,7,-7,0,0,0,0,0.265,23.400000000000002,123.73,0.91,0.26,877,1,278,4,0.0000,0.0000
2013,3,4,4,30,12.600000000000001,0.89,0.034,0.62,0,0,0,0,4,-5.9,0,0,0,0,0.265,27.11,135.13,0.92,0.26,877,1.2000000000000002,285,4,0.0000,0.0000
2013,3,4,5,30,12,0.9500000000000001,0.042,0.62,0,0,0,0,7,-4.9,0,0,0,0,0.265,30.3,144.88,0.93,0.26,877,1.2000000000000002,286,4.1000000000000005,0.0000,0.0000
2013,3,4,6,30,11.600000000000001,0.97,0.047,0.62,0,0,0,0,6,-4.2,0,0,0,0,0.265,32.95,151.14000000000001,0.93,0.26,876,1.2000000000000002,282,4.4,0.0000,0.0000
2013,3,4,7,30,11.3,0.98,0.039,0.62,0,0,0,0,8,-3.6,0,0,0,0,0.265,35.06,151.42000000000002,0.93,0.26,876,1.2000000000000002,281,4.7,0.0000,0.0000
2013,3,4,8,30,11.100000000000001,0.98,0.032,0.62,0,0,0,0,6,-3.3000000000000003,0,0,0,0,0.265,36.300000000000004,145.58,0.92,0.26,876,1.1,281,4.800000000000001,0.0000,0.0000
2013,3,4,9,30,10.8,0.98,0.033,0.62,0,0,0,0,7,-3.3000000000000003,0,0,0,0,0.266,37.12,136.02,0.92,0.26,876,1,281,4.7,0.0000,0.0000
2013,3,4,10,30,10.4,0.97,0.037,0.62,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.267,37.72,124.71000000000001,0.92,0.26,876,1,280,4.5,0.0000,0.0000
2013,3,4,11,30,9.9,0.9400000000000001,0.04,0.62,0,0,0,0,7,-3.6,0,0,0,0,0.27,38.6,112.63,0.92,0.26,876,0.9,279,4.3,0.0000,0.0000
2013,3,4,12,30,9.5,0.92,0.039,0.62,0,0,0,0,1,-3.6,0,0,0,0,0.272,39.49,100.25,0.91,0.26,877,0.9,279,4.2,0.0000,0.0000
2013,3,4,13,30,11,0.9,0.036000000000000004,0.62,16,273,28,7,4,-3.6,14,0,7,14,0.275,35.68,87.65,0.9,0.26,877,0.8,279,4.7,0.0000,0.0000
2013,3,4,14,30,14.600000000000001,0.92,0.032,0.62,47,741,229,0,1,-3.7,47,741,0,229,0.281,28.11,75.76,0.9,0.26,877,0.8,285,5.7,11.1262,8.5387
2013,3,4,15,30,18.400000000000002,0.92,0.033,0.62,62,887,446,0,1,-4.1000000000000005,62,887,0,446,0.28700000000000003,21.45,64.36,0.9,0.26,877,0.9,293,7,23.9003,18.6129
2013,3,4,16,30,20.900000000000002,0.89,0.039,0.62,75,952,633,0,1,-5.1000000000000005,75,952,0,633,0.28800000000000003,16.96,54.11,0.9,0.26,877,0.9,295,7.800000000000001,35.9661,28.1664
2013,3,4,17,30,22.3,0.88,0.043000000000000003,0.62,83,982,766,0,1,-4,83,982,0,766,0.28600000000000003,16.88,45.92,0.9,0.26,876,1,290,7.9,44.8614,35.2160
2013,3,4,18,30,23.3,0.93,0.057,0.62,94,985,837,7,2,-3.4000000000000004,290,717,7,830,0.28600000000000003,16.63,41.09,0.91,0.26,875,1,284,7.800000000000001,49.2585,38.7041
2013,3,4,19,30,23.900000000000002,0.9400000000000001,0.067,0.62,100,976,838,7,2,-3.4000000000000004,293,714,7,834,0.28600000000000003,16.1,40.86,0.92,0.26,874,1,279,7.7,49.5237,38.9141
2013,3,4,20,30,23.8,0.9500000000000001,0.073,0.62,100,953,770,0,0,-3.5,100,953,0,770,0.28700000000000003,16.080000000000002,45.31,0.92,0.26,874,1,277,7.6000000000000005,45.1786,35.4697
2013,3,4,21,30,23.200000000000003,0.93,0.066,0.62,89,921,640,0,0,-3.6,89,921,0,640,0.289,16.47,53.26,0.92,0.26,874,1,281,7.5,36.4986,28.5922
2013,3,4,22,30,21.8,0.9400000000000001,0.065,0.62,77,845,456,0,0,-4,77,845,0,456,0.29,17.44,63.36,0.92,0.26,874,1,290,6.9,24.6086,19.1790
2013,3,4,23,30,19.3,0.97,0.07100000000000001,0.62,60,677,239,0,0,-4.2,60,677,0,239,0.293,20.080000000000002,74.68,0.93,0.26,875,1,304,5.6000000000000005,11.7201,9.0121
2013,3,5,0,30,16.5,0.97,0.077,0.62,23,242,38,7,7,-4,29,3,7,29,0.298,24.330000000000002,86.56,0.93,0.26,876,0.9,316,4.9,0.0000,0.0000
2013,3,5,1,30,14.200000000000001,0.9500000000000001,0.07200000000000001,0.62,0,0,0,0,7,-4.3,0,0,0,0,0.304,27.580000000000002,99.08,0.92,0.26,877,0.8,321,4.6000000000000005,0.0000,0.0000
2013,3,5,2,30,12,0.93,0.061,0.62,0,0,0,0,7,-4,0,0,0,0,0.307,32.42,111.45,0.91,0.26,879,0.8,331,4.9,0.0000,0.0000
2013,3,5,3,30,9,0.92,0.055,0.62,0,0,0,0,1,-3.4000000000000004,0,0,0,0,0.306,41.5,123.54,0.91,0.26,882,0.8,177,7.300000000000001,0.0000,0.0000
2013,3,5,4,30,5.1000000000000005,0.9400000000000001,0.057,0.62,0,0,0,0,1,-2.5,0,0,0,0,0.303,58,134.9,0.91,0.26,885,0.9,22,9.5,0.0000,0.0000
2013,3,5,5,30,2.5,1,0.066,0.62,0,0,0,0,1,-2.7,0,0,0,0,0.3,68.52,144.6,0.91,0.26,888,0.8,27,9.3,0.0000,0.0000
2013,3,5,6,30,1.4000000000000001,1.04,0.067,0.62,0,0,0,0,1,-3.9000000000000004,0,0,0,0,0.3,67.98,150.78,0.92,0.26,889,0.7000000000000001,26,7.800000000000001,0.0000,0.0000
2013,3,5,7,30,0.7000000000000001,1.03,0.062,0.62,0,0,0,0,1,-4.7,0,0,0,0,0.3,66.98,151.03,0.91,0.26,890,0.6000000000000001,26,6.300000000000001,0.0000,0.0000
2013,3,5,8,30,0.2,0.97,0.055,0.62,0,0,0,0,1,-5.4,0,0,0,0,0.298,66.23,145.22,0.9,0.26,890,0.5,25,5,0.0000,0.0000
2013,3,5,9,30,-0.4,0.9400000000000001,0.052000000000000005,0.62,0,0,0,0,0,-5.9,0,0,0,0,0.295,66.33,135.71,0.89,0.26,891,0.4,25,3.8000000000000003,0.0000,0.0000
2013,3,5,10,30,-1.2000000000000002,0.9400000000000001,0.048,0.62,0,0,0,0,0,-6.4,0,0,0,0,0.294,67.89,124.43,0.89,0.26,892,0.4,25,2.6,0.0000,0.0000
2013,3,5,11,30,-2.1,0.9400000000000001,0.045,0.62,0,0,0,0,0,-6.800000000000001,0,0,0,0,0.295,70.34,112.36,0.89,0.26,893,0.30000000000000004,24,1.8,0.0000,0.0000
2013,3,5,12,30,-2.3000000000000003,0.9500000000000001,0.044,0.62,0,0,0,0,0,-7.1000000000000005,0,0,0,0,0.294,69.43,99.99000000000001,0.89,0.26,893,0.30000000000000004,22,1.7000000000000002,0.0000,0.0000
2013,3,5,13,30,-0.7000000000000001,0.96,0.044,0.62,18,303,32,0,0,-7.5,18,303,0,32,0.293,60.2,87.38,0.88,0.26,894,0.30000000000000004,28,2.7,0.0000,0.0000
2013,3,5,14,30,1.6,0.97,0.044,0.62,51,761,242,0,1,-10.100000000000001,51,761,0,242,0.293,41.44,75.48,0.88,0.26,895,0.30000000000000004,36,3.5,11.7852,9.0491
2013,3,5,15,30,3.6,0.98,0.044,0.62,68,916,469,0,1,-12.8,68,916,0,469,0.293,28.990000000000002,64.05,0.88,0.26,895,0.30000000000000004,37,3.2,25.1885,19.6209
2013,3,5,16,30,5.5,0.98,0.044,0.62,79,989,664,0,1,-13.100000000000001,79,989,0,664,0.292,24.79,53.78,0.89,0.26,895,0.30000000000000004,34,2.3000000000000003,37.7823,29.5924
2013,3,5,17,30,7.5,0.99,0.044,0.62,86,1027,805,0,0,-12.600000000000001,86,1027,0,805,0.29,22.48,45.550000000000004,0.89,0.26,895,0.30000000000000004,30,1.5,47.1983,37.0535
2013,3,5,18,30,9.200000000000001,0.96,0.045,0.62,89,1042,880,0,0,-11.8,89,1042,0,880,0.28800000000000003,21.46,40.7,0.89,0.26,894,0.30000000000000004,20,1,52.2756,41.0775
2013,3,5,19,30,10.5,0.9500000000000001,0.044,0.62,89,1044,883,0,0,-11,89,1044,0,883,0.28500000000000003,20.92,40.49,0.89,0.26,893,0.30000000000000004,146,0.7000000000000001,52.4803,41.2398
2013,3,5,20,30,11.4,0.96,0.045,0.62,87,1028,814,0,0,-10.5,87,1028,0,814,0.28200000000000003,20.42,44.99,0.89,0.26,893,0.30000000000000004,241,0.9,47.8053,37.5345
2013,3,5,21,30,11.600000000000001,0.97,0.045,0.62,80,993,678,0,0,-10.4,80,993,0,678,0.279,20.36,52.99,0.89,0.26,892,0.30000000000000004,196,1.4000000000000001,38.7100,30.3275
2013,3,5,22,30,11.100000000000001,0.98,0.046,0.62,71,923,488,0,0,-10.4,71,923,0,488,0.276,21.02,63.13,0.9,0.26,892,0.30000000000000004,188,1.8,26.3769,20.5605
2013,3,5,23,30,8.700000000000001,0.98,0.047,0.62,55,776,262,0,1,-10.200000000000001,55,776,0,262,0.275,25.14,74.48,0.9,0.26,892,0.30000000000000004,179,1.6,12.8710,9.9005
2013,3,6,0,30,5.5,0.97,0.047,0.62,23,353,45,0,0,-6.6000000000000005,23,353,0,45,0.274,41.5,86.38,0.9,0.26,892,0.4,163,1.2000000000000002,0.0000,0.0000
2013,3,6,1,30,4,0.97,0.048,0.62,0,0,0,0,7,-7.4,0,0,0,0,0.273,43.08,98.91,0.9,0.26,892,0.4,152,1.5,0.0000,0.0000
2013,3,6,2,30,3.2,0.98,0.048,0.62,0,0,0,0,1,-8.200000000000001,0,0,0,0,0.273,43.07,111.27,0.9,0.26,892,0.4,149,1.8,0.0000,0.0000
2013,3,6,3,30,2.8000000000000003,0.99,0.05,0.62,0,0,0,0,0,-8.8,0,0,0,0,0.275,42.27,123.35000000000001,0.9,0.26,892,0.4,154,2.1,0.0000,0.0000
2013,3,6,4,30,2.3000000000000003,1,0.051000000000000004,0.62,0,0,0,0,0,-9.200000000000001,0,0,0,0,0.277,42.52,134.67000000000002,0.89,0.26,892,0.4,161,2.2,0.0000,0.0000
2013,3,6,5,30,1.9000000000000001,1,0.052000000000000005,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.279,42.84,144.31,0.89,0.26,892,0.30000000000000004,165,2.3000000000000003,0.0000,0.0000
2013,3,6,6,30,1.5,0.99,0.053,0.62,0,0,0,0,0,-9.5,0,0,0,0,0.28,43.74,150.42000000000002,0.89,0.26,892,0.30000000000000004,171,2.3000000000000003,0.0000,0.0000
2013,3,6,7,30,0.7000000000000001,0.97,0.052000000000000005,0.62,0,0,0,0,7,-9.600000000000001,0,0,0,0,0.281,45.93,150.64000000000001,0.89,0.26,892,0.30000000000000004,179,2.3000000000000003,0.0000,0.0000
2013,3,6,8,30,0.4,0.96,0.055,0.62,0,0,0,0,0,-9.8,0,0,0,0,0.28200000000000003,46.22,144.87,0.9,0.26,892,0.4,183,2.3000000000000003,0.0000,0.0000
2013,3,6,9,30,0.5,0.9500000000000001,0.058,0.62,0,0,0,0,4,-9.9,0,0,0,0,0.28300000000000003,45.49,135.4,0.91,0.26,891,0.4,182,2.3000000000000003,0.0000,0.0000
2013,3,6,10,30,0.5,0.9400000000000001,0.061,0.62,0,0,0,0,4,-10,0,0,0,0,0.28500000000000003,45.4,124.15,0.92,0.26,891,0.4,183,2.3000000000000003,0.0000,0.0000
2013,3,6,11,30,0.7000000000000001,0.96,0.066,0.62,0,0,0,0,4,-10.200000000000001,0,0,0,0,0.28700000000000003,43.87,112.09,0.92,0.26,891,0.5,182,2.5,0.0000,0.0000
2013,3,6,12,30,1,0.98,0.068,0.62,0,0,0,0,4,-10.5,0,0,0,0,0.28700000000000003,42.13,99.72,0.92,0.26,892,0.6000000000000001,181,2.8000000000000003,0.0000,0.0000
2013,3,6,13,30,2,0.99,0.07,0.62,21,224,32,7,7,-10.8,22,2,7,22,0.28700000000000003,38.25,87.13,0.93,0.26,892,0.8,178,3.3000000000000003,0.0000,0.0000
2013,3,6,14,30,4.3,0.98,0.074,0.62,61,663,230,0,8,-11.100000000000001,36,0,0,36,0.28600000000000003,31.66,75.2,0.9400000000000001,0.26,892,0.9,178,4.3,1.7574,1.3500
2013,3,6,15,30,7.1000000000000005,0.98,0.08600000000000001,0.62,86,806,443,0,7,-11.9,200,374,0,365,0.28500000000000003,24.52,63.75,0.9500000000000001,0.26,892,1.1,180,5.5,19.6445,15.3057
2013,3,6,16,30,9.1,0.98,0.105,0.62,108,866,624,0,4,-12.200000000000001,374,167,0,474,0.28500000000000003,20.92,53.44,0.9500000000000001,0.26,891,1.2000000000000002,184,6.1000000000000005,27.0109,21.1585
2013,3,6,17,30,10.5,0.97,0.115,0.62,122,898,756,0,7,-11.8,303,473,0,637,0.28400000000000003,19.63,45.18,0.9500000000000001,0.26,891,1.3,188,6.2,37.3894,29.3552
