Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,792759,-,-,-,47.53,-92.54,-6,445,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2007,1,1,0,30,-6.5,1.22,0.022,0.62,0,0,0,0,7,-7.1000000000000005,0,0,0,0,0.366,95.77,155.28,0.9400000000000001,0.8,955,0.4,331,5.1000000000000005
2007,1,1,1,30,-7.800000000000001,1.26,0.018000000000000002,0.62,0,0,0,0,7,-8.4,0,0,0,0,0.369,95.36,151.12,0.93,0.8,956,0.4,329,4.5
2007,1,1,2,30,-9,1.32,0.014,0.62,0,0,0,0,4,-10.100000000000001,0,0,0,0,0.371,91.89,143.41,0.92,0.8,957,0.4,328,4.1000000000000005
2007,1,1,3,30,-10.5,1.32,0.012,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.371,94.41,134.05,0.91,0.8,958,0.4,323,3.4000000000000004
2007,1,1,4,30,-12.3,1.28,0.012,0.62,0,0,0,0,0,-13.3,0,0,0,0,0.371,92.42,124.04,0.91,0.8,960,0.4,317,2.7
2007,1,1,5,30,-13.700000000000001,1.28,0.012,0.62,0,0,0,0,0,-14.9,0,0,0,0,0.371,90.47,113.95,0.91,0.8,961,0.4,316,2.4000000000000004
2007,1,1,6,30,-14.8,1.3,0.012,0.62,0,0,0,0,0,-16.2,0,0,0,0,0.372,89.13,104.12,0.91,0.8,962,0.4,315,2.1
2007,1,1,7,30,-15.4,1.32,0.012,0.62,0,0,0,0,1,-17.3,0,0,0,0,0.371,85.60000000000001,94.88,0.91,0.8,962,0.4,313,1.9000000000000001
2007,1,1,8,30,-14.4,1.32,0.013000000000000001,0.62,19,474,49,0,0,-17.6,19,474,0,49,0.37,76.5,86.34,0.91,0.8,963,0.4,309,1.7000000000000002
2007,1,1,9,30,-11.4,1.32,0.014,0.62,37,728,170,0,0,-15.5,37,728,0,170,0.37,71.91,79.46000000000001,0.91,0.8,964,0.4,306,1.9000000000000001
2007,1,1,10,30,-8.5,1.31,0.015,0.62,48,833,274,0,0,-11.8,48,833,0,274,0.368,76.83,74.23,0.91,0.8,964,0.4,301,2.5
2007,1,1,11,30,-6.7,1.3,0.016,0.62,54,866,333,0,0,-9.700000000000001,54,866,0,333,0.367,79.12,71.16,0.91,0.8,965,0.5,296,2.7
2007,1,1,12,30,-5.4,1.29,0.017,0.62,55,872,345,0,0,-8,55,872,0,345,0.365,82.03,70.57000000000001,0.91,0.8,965,0.5,291,2.7
2007,1,1,13,30,-4.7,1.29,0.018000000000000002,0.62,53,843,306,0,0,-6.800000000000001,53,843,0,306,0.363,85.16,72.52,0.91,0.8,965,0.5,285,2.4000000000000004
2007,1,1,14,30,-5.300000000000001,1.28,0.019,0.62,46,766,220,0,0,-6.2,46,766,0,220,0.363,93.17,76.81,0.91,0.8,966,0.5,278,1.8
2007,1,1,15,30,-7.800000000000001,1.28,0.019,0.62,31,593,103,0,0,-7.800000000000001,31,593,0,103,0.364,100,83.02,0.91,0.8,966,0.5,273,1.5
2007,1,1,16,30,-10.5,1.28,0.02,0.62,0,0,0,0,0,-11,0,0,0,0,0.367,95.91,90.91,0.91,0.8,967,0.5,269,1.6
2007,1,1,17,30,-11.600000000000001,1.28,0.02,0.62,0,0,0,0,1,-13.100000000000001,0,0,0,0,0.369,88.53,99.78,0.91,0.8,967,0.5,268,1.7000000000000002
2007,1,1,18,30,-12.9,1.29,0.019,0.62,0,0,0,0,1,-13.9,0,0,0,0,0.371,91.9,109.37,0.91,0.8,967,0.5,265,1.7000000000000002
2007,1,1,19,30,-13.5,1.3,0.018000000000000002,0.62,0,0,0,0,1,-14.4,0,0,0,0,0.372,92.67,119.38,0.91,0.8,967,0.5,261,1.7000000000000002
2007,1,1,20,30,-14.200000000000001,1.3,0.018000000000000002,0.62,0,0,0,0,4,-15,0,0,0,0,0.373,94.02,129.47,0.91,0.8,967,0.4,257,1.7000000000000002
2007,1,1,21,30,-14.3,1.29,0.019,0.62,0,0,0,0,1,-15.3,0,0,0,0,0.375,92.45,139.21,0.91,0.8,967,0.4,254,1.7000000000000002
2007,1,1,22,30,-13.9,1.28,0.019,0.62,0,0,0,0,4,-15.100000000000001,0,0,0,0,0.378,90.76,147.84,0.91,0.8,967,0.4,250,1.6
2007,1,1,23,30,-13.8,1.3,0.018000000000000002,0.62,0,0,0,0,1,-14.8,0,0,0,0,0.378,91.98,153.9,0.91,0.8,967,0.4,242,1.6
2007,1,2,0,30,-14.4,1.32,0.017,0.62,0,0,0,0,1,-15.200000000000001,0,0,0,0,0.378,93.92,155.21,0.9,0.8,966,0.4,233,1.7000000000000002
2007,1,2,1,30,-15,1.33,0.016,0.62,0,0,0,0,1,-16,0,0,0,0,0.378,92.39,151.1,0.9,0.8,966,0.4,225,1.9000000000000001
2007,1,2,2,30,-15.200000000000001,1.33,0.016,0.62,0,0,0,0,4,-16.5,0,0,0,0,0.373,90.12,143.42000000000002,0.9,0.8,966,0.30000000000000004,219,2
2007,1,2,3,30,-15.3,1.33,0.016,0.62,0,0,0,0,4,-16.5,0,0,0,0,0.368,90.21000000000001,134.06,0.9,0.8,965,0.30000000000000004,215,2.1
2007,1,2,4,30,-15.3,1.32,0.017,0.62,0,0,0,0,4,-16.6,0,0,0,0,0.364,90.04,124.06,0.9,0.8,964,0.30000000000000004,212,2.1
2007,1,2,5,30,-14.9,1.3,0.018000000000000002,0.62,0,0,0,0,1,-16.5,0,0,0,0,0.363,87.31,113.96000000000001,0.9,0.8,964,0.30000000000000004,210,2.1
2007,1,2,6,30,-13.9,1.28,0.02,0.62,0,0,0,0,4,-15.9,0,0,0,0,0.361,84.78,104.13,0.91,0.8,964,0.30000000000000004,207,2.5
2007,1,2,7,30,-12.9,1.28,0.021,0.62,0,0,0,0,1,-14.700000000000001,0,0,0,0,0.36,86.71000000000001,94.88,0.91,0.8,963,0.30000000000000004,203,3
2007,1,2,8,30,-11.8,1.29,0.021,0.62,21,459,50,0,1,-13.9,21,459,0,50,0.359,84.44,86.33,0.9,0.8,963,0.30000000000000004,199,3.4000000000000004
2007,1,2,9,30,-10.3,1.31,0.02,0.62,40,715,171,0,1,-12.600000000000001,40,715,0,171,0.358,82.89,79.43,0.89,0.8,962,0.4,192,3.8000000000000003
2007,1,2,10,30,-8.700000000000001,1.35,0.019,0.62,50,827,276,0,7,-11.100000000000001,71,536,0,217,0.357,83.08,74.18,0.88,0.8,961,0.4,186,4
2007,1,2,11,30,-7.4,1.36,0.021,0.62,57,870,339,1,0,-9.700000000000001,57,870,1,339,0.353,83.8,71.09,0.89,0.8,959,0.4,188,4.3
2007,1,2,12,30,-6.2,1.18,0.028,0.62,63,854,348,0,4,-8.200000000000001,135,222,0,209,0.34700000000000003,85.5,70.48,0.91,0.8,958,0.5,194,4.4
2007,1,2,13,30,-5.5,1.19,0.03,0.62,60,815,306,0,7,-7.2,85,510,0,239,0.343,87.68,72.41,0.92,0.8,958,0.6000000000000001,198,4.3
2007,1,2,14,30,-5.300000000000001,1.19,0.03,0.62,50,724,217,0,4,-6.6000000000000005,90,106,0,115,0.341,90.58,76.69,0.92,0.8,957,0.8,199,4.2
2007,1,2,15,30,-5.5,1.16,0.031,0.62,34,537,101,0,1,-6.5,34,537,0,101,0.34,92.92,82.89,0.93,0.8,956,0.9,199,4.3
2007,1,2,16,30,-5.5,1.11,0.034,0.62,0,0,0,0,7,-6.800000000000001,0,0,0,0,0.338,90.35000000000001,90.17,0.93,0.8,956,1,200,4.6000000000000005
2007,1,2,17,30,-5.4,1.11,0.031,0.62,0,0,0,0,6,-6.7,0,0,0,0,0.338,90.65,99.64,0.93,0.8,955,1,200,4.800000000000001
2007,1,2,18,30,-4.2,1.12,0.031,0.62,0,0,0,0,7,-5.9,0,0,0,0,0.338,87.64,109.23,0.93,0.77,955,1.4000000000000001,209,5
2007,1,2,19,30,-3.9000000000000004,1.19,0.035,0.62,0,0,0,0,7,-5.1000000000000005,0,0,0,0,0.339,91.02,119.24000000000001,0.92,0.77,954,1.3,211,4.9
2007,1,2,20,30,-4.2,1.25,0.029,0.62,0,0,0,0,7,-5,0,0,0,0,0.338,93.98,129.33,0.9,0.77,954,1.1,215,4.5
2007,1,2,21,30,-4.9,1.26,0.026000000000000002,0.62,0,0,0,0,4,-5.5,0,0,0,0,0.338,95.85000000000001,139.07,0.89,0.77,953,1,220,3.8000000000000003
2007,1,2,22,30,-5.9,1.25,0.027,0.62,0,0,0,0,1,-6.300000000000001,0,0,0,0,0.338,97.35000000000001,147.71,0.89,0.77,953,0.9,224,3.1
2007,1,2,23,30,-6.800000000000001,1.23,0.029,0.62,0,0,0,0,0,-7.300000000000001,0,0,0,0,0.338,96.58,153.78,0.9,0.77,953,0.9,225,2.6
2007,1,3,0,30,-7.6000000000000005,1.24,0.026000000000000002,0.62,0,0,0,0,0,-8,0,0,0,0,0.341,96.58,155.13,0.9,0.77,953,1,221,2.2
2007,1,3,1,30,-8.1,1.25,0.024,0.62,0,0,0,0,0,-8.8,0,0,0,0,0.34400000000000003,94.38,151.06,0.91,0.77,953,1,214,2
2007,1,3,2,30,-8.1,1.23,0.025,0.62,0,0,0,0,1,-9.200000000000001,0,0,0,0,0.34500000000000003,92.05,143.41,0.92,0.77,953,1,207,2.1
2007,1,3,3,30,-7.4,1.2,0.032,0.62,0,0,0,0,0,-8.700000000000001,0,0,0,0,0.34400000000000003,90.09,134.07,0.93,0.77,952,1,202,2.7
2007,1,3,4,30,-6.7,1.21,0.036000000000000004,0.62,0,0,0,0,4,-7.800000000000001,0,0,0,0,0.341,91.54,124.08,0.9400000000000001,0.77,952,1.1,196,3.3000000000000003
2007,1,3,5,30,-6.300000000000001,1.23,0.036000000000000004,0.62,0,0,0,0,7,-7.4,0,0,0,0,0.338,92.16,113.98,0.9400000000000001,0.77,952,1.2000000000000002,192,3.5
2007,1,3,6,30,-5.800000000000001,1.23,0.037,0.62,0,0,0,0,6,-7,0,0,0,0,0.337,91.13,104.14,0.9400000000000001,0.77,951,1.4000000000000001,189,3.8000000000000003
2007,1,3,7,30,-5.300000000000001,1.23,0.037,0.62,0,0,0,0,7,-6.6000000000000005,0,0,0,0,0.336,90.78,94.88,0.9400000000000001,0.77,951,1.5,187,4
2007,1,3,8,30,-4.6000000000000005,1.24,0.037,0.62,22,339,44,7,7,-6.1000000000000005,14,0,7,14,0.335,89.47,86.32000000000001,0.9400000000000001,0.77,951,1.6,188,4.1000000000000005
2007,1,3,9,30,-3.6,1.27,0.035,0.62,44,618,158,0,6,-5.2,22,0,0,22,0.333,88.38,79.4,0.93,0.77,950,1.6,190,4.4
2007,1,3,10,30,-2.3000000000000003,1.29,0.032,0.62,56,743,259,0,7,-4.1000000000000005,86,0,0,86,0.33,87.75,74.12,0.92,0.77,950,1.5,191,4.7
2007,1,3,11,30,-1.1,1.31,0.033,0.62,62,794,321,0,7,-2.7,86,563,0,269,0.326,88.82000000000001,71.01,0.92,0.77,949,1.4000000000000001,193,4.800000000000001
2007,1,3,12,30,-0.2,1.33,0.036000000000000004,0.62,65,802,334,0,7,-1.5,86,582,0,282,0.324,90.89,70.38,0.92,0.77,948,1.3,193,4.9
2007,1,3,13,30,0.1,1.34,0.038,0.62,62,771,296,0,7,-0.8,94,453,0,232,0.323,93.69,72.3,0.92,0.77,947,1.3,193,4.7
2007,1,3,14,30,0.2,1.33,0.042,0.62,53,681,212,0,6,-0.5,90,169,0,129,0.323,95,76.56,0.92,0.77,947,1.4000000000000001,199,4.5
2007,1,3,15,30,0.2,1.31,0.049,0.62,37,483,98,0,6,-0.5,43,0,0,43,0.324,95.28,82.76,0.93,0.77,948,1.5,214,4.3
2007,1,3,16,30,0.2,1.28,0.055,0.62,0,0,0,0,6,-0.8,0,0,0,0,0.324,93.23,90.07000000000001,0.9400000000000001,0.77,948,1.6,218,4.2
2007,1,3,17,30,0.1,1.28,0.056,0.62,0,0,0,0,6,-0.7000000000000001,0,0,0,0,0.324,94.43,99.49000000000001,0.9400000000000001,0.77,948,1.6,215,4
2007,1,3,18,30,-0.4,1.3,0.052000000000000005,0.62,0,0,0,0,6,-0.8,0,0,0,0,0.324,96.89,109.09,0.93,0.7000000000000001,947,1.5,208,4
2007,1,3,19,30,-0.9,1.31,0.045,0.62,0,0,0,0,7,-1.2000000000000002,0,0,0,0,0.323,97.9,119.10000000000001,0.92,0.7000000000000001,947,1.5,209,3.6
2007,1,3,20,30,-1.1,1.3,0.036000000000000004,0.62,0,0,0,0,7,-1.5,0,0,0,0,0.323,97.05,129.19,0.91,0.7000000000000001,946,1.4000000000000001,207,3.5
2007,1,3,21,30,-1.4000000000000001,1.28,0.028,0.62,0,0,0,0,8,-1.7000000000000002,0,0,0,0,0.323,98.08,138.93,0.9,0.7000000000000001,946,1.4000000000000001,204,3.6
2007,1,3,22,30,-1.7000000000000002,1.25,0.025,0.62,0,0,0,0,7,-1.9000000000000001,0,0,0,0,0.324,98.33,147.57,0.9,0.7000000000000001,946,1.3,201,3.6
2007,1,3,23,30,-2,1.24,0.026000000000000002,0.62,0,0,0,0,7,-2.2,0,0,0,0,0.327,98.73,153.65,0.91,0.7000000000000001,946,1.2000000000000002,201,3.3000000000000003
2007,1,4,0,30,-2.4000000000000004,1.25,0.03,0.62,0,0,0,0,4,-2.4000000000000004,0,0,0,0,0.33,99.73,155.04,0.92,0.7000000000000001,945,1.2000000000000002,201,2.9000000000000004
2007,1,4,1,30,-2.8000000000000003,1.29,0.035,0.62,0,0,0,0,7,-3,0,0,0,0,0.333,98.89,151.02,0.93,0.7000000000000001,946,1.1,205,2.7
2007,1,4,2,30,-3,1.25,0.044,0.62,0,0,0,0,7,-3.3000000000000003,0,0,0,0,0.335,97.63,143.4,0.9400000000000001,0.7000000000000001,946,1.2000000000000002,210,2.4000000000000004
2007,1,4,3,30,-3,1.25,0.048,0.62,0,0,0,0,7,-3.4000000000000004,0,0,0,0,0.339,97,134.08,0.9400000000000001,0.7000000000000001,945,1.2000000000000002,210,1.7000000000000002
2007,1,4,4,30,-3.2,1.27,0.047,0.62,0,0,0,0,7,-3.5,0,0,0,0,0.342,97.93,124.09,0.9400000000000001,0.7000000000000001,945,1.3,213,1.3
2007,1,4,5,30,-3.3000000000000003,1.23,0.053,0.62,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.34500000000000003,96.15,113.99000000000001,0.9400000000000001,0.7000000000000001,945,1.4000000000000001,223,1.2000000000000002
2007,1,4,6,30,-3.5,1.28,0.049,0.62,0,0,0,0,7,-3.8000000000000003,0,0,0,0,0.34700000000000003,97.71000000000001,104.14,0.93,0.7000000000000001,944,1.4000000000000001,222,0.9
2007,1,4,7,30,-3.8000000000000003,1.33,0.04,0.62,0,0,0,0,7,-4.1000000000000005,0,0,0,0,0.34900000000000003,98.09,94.87,0.93,0.7000000000000001,944,1.4000000000000001,215,0.9
2007,1,4,8,30,-3.3000000000000003,1.31,0.041,0.62,22,338,44,7,7,-4.6000000000000005,14,0,7,14,0.34900000000000003,90.68,86.3,0.93,0.7000000000000001,944,1.4000000000000001,214,1.6
2007,1,4,9,30,-1.8,1.27,0.045,0.62,46,605,158,0,7,-3,66,7,0,67,0.34800000000000003,91.45,79.35000000000001,0.93,0.7000000000000001,945,1.4000000000000001,205,2.5
2007,1,4,10,30,-0.5,1.28,0.044,0.62,59,726,258,0,4,-1.6,30,0,0,30,0.34800000000000003,92.43,74.06,0.93,0.7000000000000001,944,1.4000000000000001,197,2.6
2007,1,4,11,30,0.1,1.29,0.043000000000000003,0.62,65,778,320,0,4,-0.7000000000000001,17,0,0,17,0.34800000000000003,94.62,70.92,0.93,0.7000000000000001,944,1.4000000000000001,199,2.1
2007,1,4,12,30,0.4,1.3,0.043000000000000003,0.62,66,791,334,0,4,-0.30000000000000004,79,0,0,79,0.34900000000000003,94.87,70.27,0.92,0.7000000000000001,943,1.3,205,1.4000000000000001
2007,1,4,13,30,0.6000000000000001,1.33,0.037,0.62,60,774,297,7,4,-0.1,68,0,7,68,0.35000000000000003,94.81,72.18,0.92,0.7000000000000001,943,1.3,215,1
2007,1,4,14,30,0.4,1.32,0.035,0.62,51,700,215,0,7,-0.1,93,108,0,118,0.35000000000000003,96.69,76.43,0.92,0.7000000000000001,943,1.3,221,0.8
2007,1,4,15,30,-0.4,1.3,0.035,0.62,34,526,102,0,6,-0.5,46,50,0,53,0.34900000000000003,99.14,82.62,0.92,0.7000000000000001,943,1.3,221,0.9
2007,1,4,16,30,-1.2000000000000002,1.29,0.037,0.62,0,0,0,7,7,-1.8,0,0,7,0,0.34700000000000003,95.74000000000001,89.95,0.93,0.7000000000000001,943,1.3,221,1.1
2007,1,4,17,30,-1.4000000000000001,1.26,0.041,0.62,0,0,0,0,6,-2.2,0,0,0,0,0.34600000000000003,94.36,99.35000000000001,0.93,0.7000000000000001,943,1.3,221,1.2000000000000002
2007,1,4,18,30,-0.8,1.24,0.045,0.62,0,0,0,0,7,-1.7000000000000002,0,0,0,0,0.34700000000000003,93.48,108.94,0.93,0.72,944,1.4000000000000001,229,1.4000000000000001
2007,1,4,19,30,-0.4,1.22,0.046,0.62,0,0,0,0,7,-0.8,0,0,0,0,0.34900000000000003,97.03,118.95,0.93,0.72,944,1.4000000000000001,236,1.5
2007,1,4,20,30,-0.2,1.21,0.048,0.62,0,0,0,0,7,-0.5,0,0,0,0,0.35100000000000003,97.99000000000001,129.04,0.9400000000000001,0.72,943,1.3,248,1.4000000000000001
2007,1,4,21,30,0,1.21,0.046,0.62,0,0,0,0,7,-0.30000000000000004,0,0,0,0,0.352,97.88,138.78,0.9400000000000001,0.72,943,1.3,261,1.4000000000000001
2007,1,4,22,30,0.2,1.21,0.041,0.62,0,0,0,0,8,0,0,0,0,0,0.353,98.87,147.42000000000002,0.93,0.72,943,1.2000000000000002,271,1.6
2007,1,4,23,30,0.2,1.22,0.036000000000000004,0.62,0,0,0,0,7,0.1,0,0,0,0,0.352,99.01,153.52,0.93,0.72,944,1.2000000000000002,278,1.8
2007,1,5,0,30,0,1.21,0.035,0.62,0,0,0,0,7,0,0,0,0,0,0.352,100,154.95000000000002,0.93,0.72,944,1.1,281,2
2007,1,5,1,30,-0.4,1.21,0.034,0.62,0,0,0,0,7,-0.4,0,0,0,0,0.352,100,150.97,0.9400000000000001,0.72,945,1,284,2
2007,1,5,2,30,-0.9,1.2,0.036000000000000004,0.62,0,0,0,0,4,-1,0,0,0,0,0.354,99.2,143.38,0.9500000000000001,0.72,945,0.9,289,2.1
2007,1,5,3,30,-1.5,1.21,0.041,0.62,0,0,0,0,4,-1.7000000000000002,0,0,0,0,0.356,98.34,134.07,0.96,0.72,946,0.9,289,2.1
2007,1,5,4,30,-2.2,1.24,0.043000000000000003,0.62,0,0,0,0,4,-2.5,0,0,0,0,0.356,97.58,124.09,0.96,0.72,946,0.8,284,2.1
2007,1,5,5,30,-3.3000000000000003,1.32,0.038,0.62,0,0,0,0,4,-3.4000000000000004,0,0,0,0,0.356,98.9,113.99000000000001,0.9400000000000001,0.72,947,0.7000000000000001,279,2.1
2007,1,5,6,30,-5.1000000000000005,1.43,0.026000000000000002,0.62,0,0,0,0,4,-5.1000000000000005,0,0,0,0,0.356,100,104.13,0.92,0.72,948,0.7000000000000001,276,2.1
2007,1,5,7,30,-6.7,1.43,0.022,0.62,0,0,0,0,4,-6.9,0,0,0,0,0.355,98.81,94.85000000000001,0.91,0.72,949,0.6000000000000001,275,2.1
2007,1,5,8,30,-6.7,1.41,0.021,0.62,21,434,49,7,4,-8.200000000000001,14,0,7,14,0.354,88.98,86.26,0.91,0.72,949,0.6000000000000001,276,2.1
2007,1,5,9,30,-4.800000000000001,1.3900000000000001,0.02,0.62,40,701,170,7,4,-6.9,67,12,7,69,0.354,85.36,79.3,0.91,0.72,950,0.6000000000000001,276,2.6
2007,1,5,10,30,-2.9000000000000004,1.3800000000000001,0.02,0.62,50,811,274,0,4,-4.7,55,0,0,55,0.353,87.33,73.99,0.91,0.72,951,0.6000000000000001,273,3.3000000000000003
2007,1,5,11,30,-1.8,1.37,0.02,0.62,56,858,337,0,4,-3.7,67,0,0,67,0.352,86.88,70.83,0.91,0.72,951,0.6000000000000001,276,3.5
2007,1,5,12,30,-1.1,1.37,0.02,0.62,57,866,351,0,4,-3,67,0,0,67,0.352,86.64,70.16,0.91,0.72,951,0.6000000000000001,281,3.5
2007,1,5,13,30,-0.8,1.3800000000000001,0.02,0.62,54,841,313,0,4,-2.6,106,0,0,106,0.352,87.46000000000001,72.04,0.92,0.72,951,0.6000000000000001,282,2.9000000000000004
2007,1,5,14,30,-1.6,1.34,0.022,0.62,48,765,229,0,4,-2.4000000000000004,36,0,0,36,0.34900000000000003,94.19,76.29,0.93,0.72,952,0.6000000000000001,281,2
2007,1,5,15,30,-3.9000000000000004,1.27,0.026000000000000002,0.62,34,588,111,0,4,-3.9000000000000004,9,0,0,9,0.34600000000000003,100,82.47,0.93,0.72,952,0.6000000000000001,283,1.5
2007,1,5,16,30,-6.5,1.28,0.024,0.62,0,0,0,7,4,-6.7,0,0,7,0,0.34600000000000003,98.73,89.8,0.92,0.72,953,0.6000000000000001,287,1.5
2007,1,5,17,30,-7.5,1.31,0.022,0.62,0,0,0,0,4,-8.6,0,0,0,0,0.34700000000000003,91.69,99.2,0.92,0.72,953,0.6000000000000001,288,1.6
2007,1,5,18,30,-9.3,1.35,0.02,0.62,0,0,0,0,4,-9.600000000000001,0,0,0,0,0.35100000000000003,97.46000000000001,108.79,0.91,0.8,953,0.6000000000000001,292,1.8
2007,1,5,19,30,-10.100000000000001,1.35,0.021,0.62,0,0,0,0,4,-10.4,0,0,0,0,0.355,97.94,118.8,0.92,0.8,954,0.6000000000000001,293,1.8
2007,1,5,20,30,-10.600000000000001,1.33,0.022,0.62,0,0,0,0,4,-10.9,0,0,0,0,0.36,97.32000000000001,128.89000000000001,0.92,0.8,954,0.6000000000000001,294,1.8
2007,1,5,21,30,-10.4,1.32,0.023,0.62,0,0,0,0,4,-11.100000000000001,0,0,0,0,0.364,94.25,138.63,0.93,0.8,954,0.6000000000000001,296,1.7000000000000002
2007,1,5,22,30,-10,1.35,0.024,0.62,0,0,0,0,4,-10.9,0,0,0,0,0.371,92.83,147.27,0.93,0.8,954,0.6000000000000001,299,1.6
2007,1,5,23,30,-9.8,1.37,0.025,0.62,0,0,0,0,4,-10.700000000000001,0,0,0,0,0.381,92.89,153.38,0.93,0.8,954,0.6000000000000001,301,1.6
2007,1,6,0,30,-9.8,1.37,0.026000000000000002,0.62,0,0,0,0,4,-10.700000000000001,0,0,0,0,0.391,93.03,154.84,0.93,0.8,954,0.6000000000000001,303,1.6
2007,1,6,1,30,-10,1.37,0.026000000000000002,0.62,0,0,0,0,4,-11,0,0,0,0,0.398,92.69,150.92000000000002,0.9400000000000001,0.8,954,0.6000000000000001,304,1.7000000000000002
2007,1,6,2,30,-10.3,1.37,0.026000000000000002,0.62,0,0,0,0,4,-11.200000000000001,0,0,0,0,0.399,92.87,143.36,0.9400000000000001,0.8,954,0.6000000000000001,302,1.8
2007,1,6,3,30,-10.600000000000001,1.35,0.026000000000000002,0.62,0,0,0,0,4,-11.5,0,0,0,0,0.398,92.88,134.06,0.9400000000000001,0.8,954,0.6000000000000001,299,1.9000000000000001
2007,1,6,4,30,-10.8,1.34,0.026000000000000002,0.62,0,0,0,0,4,-11.8,0,0,0,0,0.403,92.57000000000001,124.08,0.9400000000000001,0.8,955,0.5,296,1.8
2007,1,6,5,30,-11.200000000000001,1.34,0.024,0.62,0,0,0,0,4,-12.100000000000001,0,0,0,0,0.41300000000000003,93.04,113.98,0.93,0.8,955,0.4,293,1.7000000000000002
2007,1,6,6,30,-11.700000000000001,1.3,0.023,0.62,0,0,0,0,4,-12.600000000000001,0,0,0,0,0.421,93.06,104.12,0.93,0.8,955,0.30000000000000004,288,1.6
2007,1,6,7,30,-11.9,1.28,0.021,0.62,0,0,0,0,4,-13.100000000000001,0,0,0,0,0.428,90.69,94.83,0.93,0.8,955,0.30000000000000004,280,1.4000000000000001
2007,1,6,8,30,-11.100000000000001,1.26,0.02,0.62,21,466,52,0,1,-13.200000000000001,21,466,0,52,0.432,84.7,86.22,0.93,0.8,956,0.30000000000000004,271,1.7000000000000002
2007,1,6,9,30,-9.3,1.24,0.02,0.62,41,730,177,7,4,-11.5,71,80,7,86,0.431,83.94,79.24,0.93,0.8,956,0.30000000000000004,258,2.2
2007,1,6,10,30,-7.4,1.24,0.021,0.62,52,836,284,0,4,-9.700000000000001,69,0,0,69,0.426,83.88,73.91,0.92,0.8,956,0.30000000000000004,242,2.5
2007,1,6,11,30,-5.9,1.25,0.021,0.62,58,883,349,7,4,-8.200000000000001,137,90,7,167,0.423,84.04,70.73,0.92,0.8,956,0.30000000000000004,230,2.9000000000000004
2007,1,6,12,30,-4.800000000000001,1.26,0.023,0.62,60,876,360,0,4,-7,119,2,0,120,0.421,84.29,70.03,0.93,0.8,955,0.4,220,3.2
2007,1,6,13,30,-4.3,1.26,0.026000000000000002,0.62,59,845,321,7,4,-6.300000000000001,107,0,7,107,0.417,86.08,71.91,0.93,0.8,955,0.4,213,3.4000000000000004
2007,1,6,14,30,-4.3,1.28,0.028,0.62,51,770,236,0,4,-5.9,60,0,0,60,0.40900000000000003,88.66,76.14,0.9400000000000001,0.8,955,0.4,208,3.1
2007,1,6,15,30,-4.9,1.31,0.028,0.62,35,606,116,0,4,-5.800000000000001,30,0,0,30,0.397,93.13,82.32000000000001,0.9400000000000001,0.8,956,0.4,205,2.5
2007,1,6,16,30,-5.800000000000001,1.31,0.024,0.62,0,0,0,7,4,-6.7,0,0,7,0,0.384,93.11,89.67,0.93,0.8,956,0.4,203,2.4000000000000004
2007,1,6,17,30,-6.300000000000001,1.26,0.021,0.62,0,0,0,0,4,-7.800000000000001,0,0,0,0,0.378,89.12,99.04,0.92,0.8,956,0.4,202,2.4000000000000004
2007,1,6,18,30,-9.200000000000001,1.23,0.02,0.62,0,0,0,0,4,-9.600000000000001,0,0,0,0,0.364,97.12,108.63,0.93,0.8,956,0.4,189,2.3000000000000003
2007,1,6,19,30,-10.200000000000001,1.18,0.025,0.62,0,0,0,0,7,-11.3,0,0,0,0,0.357,91.39,118.64,0.9400000000000001,0.8,956,0.5,183,2.4000000000000004
